movement,video_name,scenario,prediction,prediction_label,confidence,attention_source,target_focus_ratio,topk_hit_count,topk_hit_ratio,topk_joints,occlusion_target_drop_ratio,gradient_target_ratio,original_frame_count,sampled_frame_count
Deadlift,sekunder_sekunder_deadlift_kaggle97_rep97.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9991509914398193,fused,0.22804367445705215,3,0.6,"22,25,23,24,20",0.15707943084916337,0.17500375234138418,103,64
Deadlift,sekunder_sekunder_deadlift_kaggle97_rep97.mp4,Full Model (Final),1,Form Salah,0.5676369667053223,fused,0.20078126276841304,0,0.0,"16,18,17,20,15",0.12129863162069365,0.18773834241697612,103,64
Deadlift,sekunder_sekunder_deadlift_kaggle98_rep98.mp4,Baseline 3D-CNN,1,Form Salah,0.9999784231185913,neutral,0.18181818170798897,0,0.0,"32,15,1,2,3",0.07980189913433207,0.15938260513426009,109,64
Deadlift,sekunder_sekunder_deadlift_kaggle98_rep98.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.6929212212562561,learned,0.20968593489470183,1,0.2,"5,6,7,22,23",-0.12238078013458538,0.2121885025765025,109,64
Deadlift,sekunder_sekunder_deadlift_kaggle98_rep98.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.9235301613807678,prior,0.18042365269262442,0,0.0,"20,13,22,21,16",-0.07021105471776666,0.18187762547407788,109,64
Deadlift,sekunder_sekunder_deadlift_kaggle98_rep98.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999947547912598,fused,0.23261315666416313,3,0.6,"22,25,27,24,23",0.1055376475411905,0.16529178992009555,109,64
Deadlift,sekunder_sekunder_deadlift_kaggle98_rep98.mp4,Full Model (Final),1,Form Salah,0.9942078590393066,fused,0.21326367401517993,2,0.4,"25,26,22,21,20",0.06126756724499282,0.19154421522020557,109,64
Deadlift,sekunder_sekunder_deadlift_kaggle99_rep99.mp4,Baseline 3D-CNN,1,Form Salah,0.9983119964599609,neutral,0.18181818170798897,0,0.0,"32,15,1,2,3",0.00068871160992711,0.1447015740891701,150,64
Deadlift,sekunder_sekunder_deadlift_kaggle99_rep99.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9971400499343872,learned,0.18181029675486374,0,0.0,"5,4,6,7,8",0.0633368414594881,0.2080527398885099,150,64
Deadlift,sekunder_sekunder_deadlift_kaggle99_rep99.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5887020230293274,prior,0.18042365269262442,0,0.0,"20,13,22,21,16",0.06302503724174627,0.21671379164007815,150,64
Deadlift,sekunder_sekunder_deadlift_kaggle99_rep99.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9997795224189758,fused,0.23030987855222693,2,0.4,"25,27,22,28,24",0.14223621247304263,0.18162076431715793,150,64
Deadlift,sekunder_sekunder_deadlift_kaggle99_rep99.mp4,Full Model (Final),1,Form Salah,0.8156808614730835,fused,0.2102802505819,2,0.4,"25,26,22,21,27",0.10636555188005654,0.1947054442266837,150,64
Bench Press,primer_benchpress_frontal_subjek01_rep1.mp4,Baseline 3D-CNN,1,Form Salah,0.9984340071678162,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2269378221600124,0.24163681698618494,94,64
Bench Press,primer_benchpress_frontal_subjek01_rep1.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.7834436297416687,learned,0.21594567655836255,0,0.0,"5,6,4,7,8",-0.18656105178071344,0.2506445221105874,94,64
Bench Press,primer_benchpress_frontal_subjek01_rep1.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.707522451877594,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.1400138817805224,0.24511571646991098,94,64
Bench Press,primer_benchpress_frontal_subjek01_rep1.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998912811279297,fused,0.2695684267034505,5,1.0,"13,14,12,15,16",0.15419430569615597,0.28532313953711264,94,64
Bench Press,primer_benchpress_frontal_subjek01_rep1.mp4,Full Model (Final),1,Form Salah,0.5287151336669922,fused,0.24879386074997306,5,1.0,"16,14,15,12,13",-0.20497310591862522,0.30767591441771813,94,64
Bench Press,primer_benchpress_frontal_subjek01_rep10.mp4,Baseline 3D-CNN,1,Form Salah,0.992121696472168,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.29558180063612166,0.20975884357860208,76,64
Bench Press,primer_benchpress_frontal_subjek01_rep10.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9238161444664001,learned,0.1956795089447437,0,0.0,"27,26,28,25,24",-0.13284196168367,0.20466810356379034,76,64
Bench Press,primer_benchpress_frontal_subjek01_rep10.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5414660573005676,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.22371749758535817,0.2066216061000438,76,64
Bench Press,primer_benchpress_frontal_subjek01_rep10.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999141693115234,fused,0.20123472926456237,0,0.0,"22,25,24,23,27",0.21889466032649169,0.198867297928757,76,64
Bench Press,primer_benchpress_frontal_subjek01_rep10.mp4,Full Model (Final),0,Form Benar,0.9399306774139404,fused,0.17315974551514965,0,0.0,"26,27,28,25,29",-0.12492019551954212,0.2438775238011287,76,64
Bench Press,primer_benchpress_frontal_subjek01_rep11.mp4,Baseline 3D-CNN,1,Form Salah,0.9998359680175781,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2955989811998578,0.24163550775076004,79,64
Bench Press,primer_benchpress_frontal_subjek01_rep11.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.5115408897399902,learned,0.21996929596869946,0,0.0,"5,6,18,19,17",-0.08263559373577889,0.23668745083598036,79,64
Bench Press,primer_benchpress_frontal_subjek01_rep11.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.5636693835258484,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.22502917594253066,0.24571125605471067,79,64
Bench Press,primer_benchpress_frontal_subjek01_rep11.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999773502349854,fused,0.21580019606800788,0,0.0,"22,25,23,24,20",0.2411865550131841,0.23609987826363665,79,64
Bench Press,primer_benchpress_frontal_subjek01_rep11.mp4,Full Model (Final),0,Form Benar,0.8315810561180115,fused,0.25252605033248043,0,0.0,"5,6,4,8,7",-0.22974240016925965,0.21091855461062034,79,64
Bench Press,primer_benchpress_frontal_subjek01_rep12.mp4,Baseline 3D-CNN,1,Form Salah,0.9970070719718933,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.3228998936232925,0.23912478789226138,67,64
Bench Press,primer_benchpress_frontal_subjek01_rep12.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.7676378488540649,learned,0.19097653586714963,0,0.0,"27,26,25,24,23",0.10029779125021142,0.22392682147867793,67,64
Bench Press,primer_benchpress_frontal_subjek01_rep12.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7920131683349609,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.1642967092717134,0.22270538161620307,67,64
Bench Press,primer_benchpress_frontal_subjek01_rep12.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.999923586845398,fused,0.19856899421801325,0,0.0,"22,25,27,24,23",0.2032807693772501,0.2222770188173037,67,64
Bench Press,primer_benchpress_frontal_subjek01_rep12.mp4,Full Model (Final),0,Form Benar,0.9911278486251831,fused,0.19739214613351508,0,0.0,"5,6,4,8,7",-0.23507418697363813,0.21946830651647103,67,64
Bench Press,primer_benchpress_frontal_subjek01_rep13.mp4,Baseline 3D-CNN,1,Form Salah,0.9628458619117737,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.3071879393611693,0.2435512150677182,88,64
Bench Press,primer_benchpress_frontal_subjek01_rep13.mp4,Ablasi A - Tanpa Prior,0,Form Benar,0.9978961944580078,learned,0.20628736081582286,0,0.0,"19,20,21,18,22",-0.11535569371064026,0.2221439442502449,88,64
Bench Press,primer_benchpress_frontal_subjek01_rep13.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.8519479036331177,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.2657839655525951,0.20964643774725789,88,64
Bench Press,primer_benchpress_frontal_subjek01_rep13.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9996299743652344,fused,0.1964986238773057,0,0.0,"22,25,24,23,27",0.25120226683198854,0.2251355781488794,88,64
Bench Press,primer_benchpress_frontal_subjek01_rep13.mp4,Full Model (Final),0,Form Benar,0.9651317000389099,fused,0.21257105320631492,0,0.0,"5,6,8,4,7",-0.26862592270212654,0.19946193449447433,88,64
Bench Press,primer_benchpress_frontal_subjek01_rep14.mp4,Baseline 3D-CNN,1,Form Salah,0.9997588992118835,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.323879811098687,0.2217486982344269,123,64
Bench Press,primer_benchpress_frontal_subjek01_rep14.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9447215795516968,learned,0.22101086911655968,0,0.0,"19,20,21,22,18",0.16566723188374016,0.21198922510940793,123,64
Bench Press,primer_benchpress_frontal_subjek01_rep14.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.6468412280082703,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.20384875638855002,0.2291748434446677,123,64
Bench Press,primer_benchpress_frontal_subjek01_rep14.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.999983549118042,fused,0.21465760505714168,0,0.0,"22,25,23,20,24",0.23223732671681865,0.2089080516844284,123,64
Bench Press,primer_benchpress_frontal_subjek01_rep14.mp4,Full Model (Final),0,Form Benar,0.9213956594467163,fused,0.20186066921654533,1,0.2,"5,6,16,18,17",-0.20533713767722225,0.2288624193107061,123,64
Bench Press,primer_benchpress_frontal_subjek01_rep15.mp4,Baseline 3D-CNN,1,Form Salah,0.9999994039535522,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2706706679429907,0.21950458297713893,149,64
Bench Press,primer_benchpress_frontal_subjek01_rep15.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9928066730499268,learned,0.25404983937560127,2,0.4,"9,10,11,8,12",-0.162752757205892,0.2386959707124142,149,64
Bench Press,primer_benchpress_frontal_subjek01_rep15.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.9753013849258423,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.22846987387241532,0.22754063844894828,149,64
Bench Press,primer_benchpress_frontal_subjek01_rep15.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999995231628418,fused,0.25755905238116655,5,1.0,"13,14,15,12,16",0.23536732538891514,0.22413536677238896,149,64
Bench Press,primer_benchpress_frontal_subjek01_rep15.mp4,Full Model (Final),1,Form Salah,0.9878025650978088,fused,0.228233846906273,5,1.0,"14,16,12,15,13",0.012801575029481342,0.2176605848413768,149,64
Bench Press,primer_benchpress_frontal_subjek01_rep16.mp4,Baseline 3D-CNN,1,Form Salah,0.9997162222862244,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.30062901926762814,0.24668733824854522,96,64
Bench Press,primer_benchpress_frontal_subjek01_rep16.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9012506604194641,learned,0.22554029353611663,2,0.4,"18,17,19,16,15",0.09393148037702362,0.24453096863656681,96,64
Bench Press,primer_benchpress_frontal_subjek01_rep16.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.7166895866394043,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.2911833600226482,0.24123269761905067,96,64
Bench Press,primer_benchpress_frontal_subjek01_rep16.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999598264694214,fused,0.2257266316437231,1,0.2,"22,20,23,14,25",0.28424042201142175,0.24649468945555877,96,64
Bench Press,primer_benchpress_frontal_subjek01_rep16.mp4,Full Model (Final),0,Form Benar,0.7808550000190735,fused,0.25781138824544264,1,0.2,"5,8,6,12,7",-0.2582537160248804,0.2601216222959523,96,64
Bench Press,primer_benchpress_frontal_subjek01_rep17.mp4,Baseline 3D-CNN,1,Form Salah,0.9999945163726807,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2559528629708906,0.2101373599426371,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep17.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.987812340259552,learned,0.25511496092990626,3,0.6,"18,17,16,15,14",-0.05200808517796685,0.21909754210801843,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep17.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.8508193492889404,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.24575717194616567,0.21975428580834305,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep17.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999983310699463,fused,0.23646693624379772,3,0.6,"14,22,13,15,20",0.22704240996268701,0.21752321521059043,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep17.mp4,Full Model (Final),1,Form Salah,0.7853814363479614,fused,0.1966339596582955,0,0.0,"26,25,27,28,22",0.1636092861607771,0.21497889586007884,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep18.mp4,Baseline 3D-CNN,1,Form Salah,0.9999774694442749,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.27150705001667913,0.19132283968612376,54,64
Bench Press,primer_benchpress_frontal_subjek01_rep18.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9821133017539978,learned,0.24076469451045515,2,0.4,"9,10,11,12,18",-0.22379961427966885,0.2405724790491346,54,64
Bench Press,primer_benchpress_frontal_subjek01_rep18.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.8387398719787598,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.10516253367096326,0.21913116964516613,54,64
Bench Press,primer_benchpress_frontal_subjek01_rep18.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999961853027344,fused,0.2415699248122476,4,0.8,"13,14,15,16,22",0.19851302824267308,0.22900654552412972,54,64
Bench Press,primer_benchpress_frontal_subjek01_rep18.mp4,Full Model (Final),1,Form Salah,0.7901497483253479,fused,0.21754503466153027,0,0.0,"5,6,8,4,7",0.101794957450918,0.2050197369616433,54,64
Bench Press,primer_benchpress_frontal_subjek01_rep19.mp4,Baseline 3D-CNN,1,Form Salah,0.9999990463256836,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.27115076540199984,0.20971035510078645,57,64
Bench Press,primer_benchpress_frontal_subjek01_rep19.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9889766573905945,learned,0.24841863628141103,3,0.6,"18,17,16,15,14",-0.27137099232163336,0.2433923319756977,57,64
Bench Press,primer_benchpress_frontal_subjek01_rep19.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7249254584312439,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.2368970648470758,0.24148323949917175,57,64
Bench Press,primer_benchpress_frontal_subjek01_rep19.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999994039535522,fused,0.23959813661592766,3,0.6,"22,20,14,15,13",0.23308714616032808,0.23253202624235414,57,64
Bench Press,primer_benchpress_frontal_subjek01_rep19.mp4,Full Model (Final),1,Form Salah,0.9537287354469299,fused,0.2061704036481588,1,0.2,"22,16,21,25,5",-0.002273793238593435,0.23073429453766267,57,64
Bench Press,primer_benchpress_frontal_subjek01_rep2.mp4,Baseline 3D-CNN,1,Form Salah,0.9987959861755371,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2152676095230484,0.24445666310954306,77,64
Bench Press,primer_benchpress_frontal_subjek01_rep2.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8726128339767456,learned,0.22467187102463806,0,0.0,"5,6,4,7,8",-0.18740614413996706,0.25616058833440847,77,64
Bench Press,primer_benchpress_frontal_subjek01_rep2.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.7242604494094849,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.09162560858652029,0.25984268299410335,77,64
Bench Press,primer_benchpress_frontal_subjek01_rep2.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999175071716309,fused,0.2726392079570199,5,1.0,"13,14,12,15,16",0.1473369635456729,0.28353155254509305,77,64
Bench Press,primer_benchpress_frontal_subjek01_rep2.mp4,Full Model (Final),1,Form Salah,0.535071611404419,fused,0.24894000484587883,4,0.8,"16,14,15,17,13",-0.1626744284135865,0.3179307603362037,77,64
Bench Press,primer_benchpress_frontal_subjek01_rep20.mp4,Baseline 3D-CNN,1,Form Salah,0.999985933303833,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.27015613219116325,0.22587314927044183,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep20.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9917761087417603,learned,0.2750413742541304,2,0.4,"18,17,16,19,15",0.04549542868616344,0.22701436807221526,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep20.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.6695435047149658,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.2921547552324779,0.2367688770317922,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep20.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999963045120239,fused,0.2455690574875398,4,0.8,"14,13,15,22,16",0.24443650141181064,0.23705376803472306,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep20.mp4,Full Model (Final),1,Form Salah,0.8334048390388489,fused,0.24355150590360192,5,1.0,"14,13,15,16,12",0.2933486431995557,0.25056663895617043,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep21.mp4,Baseline 3D-CNN,1,Form Salah,0.9999935626983643,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.24128336226773386,0.2188047360047613,78,64
Bench Press,primer_benchpress_frontal_subjek01_rep21.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9974769949913025,learned,0.2668043060734137,2,0.4,"18,17,16,19,15",0.07707973323272209,0.20293770313789256,78,64
Bench Press,primer_benchpress_frontal_subjek01_rep21.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.9389945268630981,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.2952016737092402,0.23055064560417132,78,64
Bench Press,primer_benchpress_frontal_subjek01_rep21.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999984502792358,fused,0.23511347207067956,3,0.6,"22,14,20,13,15",0.2539874716142567,0.22682846529909761,78,64
Bench Press,primer_benchpress_frontal_subjek01_rep21.mp4,Full Model (Final),1,Form Salah,0.9831567406654358,fused,0.24619964237255762,5,1.0,"14,16,15,13,12",0.22322942856032227,0.21970209945375868,78,64
Bench Press,primer_benchpress_frontal_subjek01_rep22.mp4,Baseline 3D-CNN,1,Form Salah,0.9999849796295166,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.29731851883868915,0.2273945213943856,86,64
Bench Press,primer_benchpress_frontal_subjek01_rep22.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.9779738783836365,learned,0.22730628087989482,1,0.2,"18,19,17,16,20",-0.22301765883686553,0.21980829201629834,86,64
Bench Press,primer_benchpress_frontal_subjek01_rep22.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.8552634119987488,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.14390208042465644,0.24318506916201274,86,64
Bench Press,primer_benchpress_frontal_subjek01_rep22.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999966621398926,fused,0.22945999769299905,2,0.4,"22,20,14,23,15",0.2325628080945512,0.2166428524947998,86,64
Bench Press,primer_benchpress_frontal_subjek01_rep22.mp4,Full Model (Final),1,Form Salah,0.8569262027740479,fused,0.21172220407528822,1,0.2,"16,5,6,8,17",0.12621723675728683,0.21063793017399907,86,64
Bench Press,primer_benchpress_frontal_subjek01_rep23.mp4,Baseline 3D-CNN,1,Form Salah,0.9599292874336243,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.1708327341123465,0.18376250582253592,105,64
Bench Press,primer_benchpress_frontal_subjek01_rep23.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.7908554673194885,learned,0.19455069162643338,0,0.0,"27,26,28,25,24",-0.1218164243772727,0.23338153682717674,105,64
Bench Press,primer_benchpress_frontal_subjek01_rep23.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5069371461868286,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.0704241612471104,0.20874032641442997,105,64
Bench Press,primer_benchpress_frontal_subjek01_rep23.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998553991317749,fused,0.1774285582473086,0,0.0,"27,28,25,26,29",0.19948024505643844,0.2088184508626781,105,64
Bench Press,primer_benchpress_frontal_subjek01_rep23.mp4,Full Model (Final),0,Form Benar,0.9687974452972412,fused,0.15722820537999152,0,0.0,"28,27,26,29,25",0.022729710148768015,0.23259481384359237,105,64
Bench Press,primer_benchpress_frontal_subjek01_rep24.mp4,Baseline 3D-CNN,1,Form Salah,0.9947657585144043,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.25810097166173923,0.20087333577937264,66,64
Bench Press,primer_benchpress_frontal_subjek01_rep24.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8753545880317688,learned,0.23042731792937882,1,0.2,"18,19,17,20,16",-0.09607038283283348,0.2380880106717383,66,64
Bench Press,primer_benchpress_frontal_subjek01_rep24.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.5748966336250305,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.011497983991621179,0.2057963165113579,66,64
Bench Press,primer_benchpress_frontal_subjek01_rep24.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999489784240723,fused,0.1950926022808258,0,0.0,"27,25,28,22,26",0.20265038089617599,0.2086558238342564,66,64
Bench Press,primer_benchpress_frontal_subjek01_rep24.mp4,Full Model (Final),0,Form Benar,0.8196539878845215,fused,0.1668634112660469,0,0.0,"26,27,25,28,29",0.029644760993782215,0.2330708712530239,66,64
Bench Press,primer_benchpress_frontal_subjek01_rep25.mp4,Baseline 3D-CNN,1,Form Salah,0.9678869247436523,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.16007779479735812,0.15923848087385037,63,64
Bench Press,primer_benchpress_frontal_subjek01_rep25.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8266069889068604,learned,0.21799348186016818,0,0.0,"27,18,19,26,20",0.00024773057919833045,0.1963783461748207,63,64
Bench Press,primer_benchpress_frontal_subjek01_rep25.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.5464833974838257,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.040816919075152995,0.19865322323035098,63,64
Bench Press,primer_benchpress_frontal_subjek01_rep25.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998730421066284,fused,0.19238669800484268,0,0.0,"25,22,27,28,24",0.18258927156638388,0.2040760814543232,63,64
Bench Press,primer_benchpress_frontal_subjek01_rep25.mp4,Full Model (Final),0,Form Benar,0.9214262962341309,fused,0.12130229708045911,0,0.0,"28,27,29,26,25",-0.15428486121183066,0.21720001624870733,63,64
Bench Press,primer_benchpress_frontal_subjek01_rep26.mp4,Baseline 3D-CNN,1,Form Salah,0.9784466624259949,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.16218258150959647,0.1847369418531166,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep26.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8105624318122864,learned,0.21011021274908756,0,0.0,"27,26,28,25,18",-0.017226325885074764,0.20676860100418631,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep26.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.5378544330596924,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.05706114871788619,0.19823513798960965,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep26.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998681545257568,fused,0.18817768512434857,0,0.0,"25,22,27,28,24",0.18529728558184413,0.2108880753596489,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep26.mp4,Full Model (Final),0,Form Benar,0.9104706645011902,fused,0.13002671116744088,0,0.0,"28,27,29,26,25",-0.08941703761450676,0.2227648208210694,64,64
Bench Press,primer_benchpress_frontal_subjek01_rep27.mp4,Baseline 3D-CNN,1,Form Salah,0.9710568785667419,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2160390653062801,0.17696258510783794,65,64
Bench Press,primer_benchpress_frontal_subjek01_rep27.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8707593083381653,learned,0.19776953634479044,0,0.0,"27,26,28,25,24",-0.12744366133673582,0.22666145616164948,65,64
Bench Press,primer_benchpress_frontal_subjek01_rep27.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.7581225633621216,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.1661292539368886,0.2294929308064611,65,64
Bench Press,primer_benchpress_frontal_subjek01_rep27.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9998469352722168,fused,0.18477740235930662,0,0.0,"28,27,25,26,29",0.16648886564371812,0.21058832944449093,65,64
Bench Press,primer_benchpress_frontal_subjek01_rep27.mp4,Full Model (Final),0,Form Benar,0.8452811241149902,fused,0.15921903304837778,0,0.0,"26,28,27,29,25",-0.254217034103324,0.21443767075736192,65,64
Bench Press,primer_benchpress_frontal_subjek01_rep28.mp4,Baseline 3D-CNN,1,Form Salah,0.9066824316978455,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.2548898438462561,0.16845845006025503,98,64
Bench Press,primer_benchpress_frontal_subjek01_rep28.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8114474415779114,learned,0.18486961065013166,0,0.0,"27,28,26,25,29",-0.16148759957549766,0.1828971693321061,98,64
Bench Press,primer_benchpress_frontal_subjek01_rep28.mp4,Ablasi B - Tanpa Learned Spatial,0,Form Benar,0.7916647791862488,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",-0.05047714965457051,0.20037294018683482,98,64
Bench Press,primer_benchpress_frontal_subjek01_rep28.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9996987581253052,fused,0.17013017242447231,0,0.0,"28,27,29,25,26",0.15248308296449006,0.1951584227804224,98,64
Bench Press,primer_benchpress_frontal_subjek01_rep28.mp4,Full Model (Final),0,Form Benar,0.9790326356887817,fused,0.1444415906694736,0,0.0,"28,27,26,29,25",-0.13632123847961647,0.2132558487852473,98,64
Bench Press,primer_benchpress_frontal_subjek01_rep29.mp4,Baseline 3D-CNN,1,Form Salah,0.9940164089202881,neutral,0.18181818170798897,1,0.2,"32,15,1,2,3",0.23512730442640423,0.19681966326498435,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep29.mp4,Ablasi A - Tanpa Prior,1,Form Salah,0.8362900614738464,learned,0.22745877991989386,1,0.2,"18,19,17,16,20",-0.08963332937379107,0.2233699736764143,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep29.mp4,Ablasi B - Tanpa Learned Spatial,1,Form Salah,0.711480438709259,prior,0.2681142945475429,2,0.4,"20,13,22,21,16",0.1649122016663424,0.22972342972168752,134,64
Bench Press,primer_benchpress_frontal_subjek01_rep29.mp4,Ablasi C - Tanpa Temporal,1,Form Salah,0.9999204874038696,fused,0.19945128921809574,0,0.0,"25,27,22,28,26",0.20035390779450107,0.20446012170125838,134,64
