frame_index,landmark_index,landmark_name,x_raw,y_raw,z_raw,visibility,is_low_confidence,is_missing,interpolation_status,x_final,y_final,z_final
24,7,left_ear,0.587416,0.359913,-0.153982,0.999979,False,False,original,0.587416,0.359913,-0.153982
24,8,right_ear,0.462871,0.35769,-0.167358,0.99996,False,False,original,0.462871,0.35769,-0.167358
24,9,mouth_left,0.545877,0.391008,-0.376892,0.999968,False,False,original,0.545877,0.391008,-0.376892
24,10,mouth_right,0.499667,0.391132,-0.385656,0.999966,False,False,original,0.499667,0.391132,-0.385656
24,11,left_shoulder,0.656598,0.448859,0.05967,0.99991,False,False,original,0.656598,0.448859,0.05967
24,12,right_shoulder,0.377056,0.442615,0.053519,0.999776,False,False,original,0.377056,0.442615,0.053519
24,13,left_elbow,0.73382,0.540044,0.163905,0.957671,False,False,original,0.73382,0.540044,0.163905
24,14,right_elbow,0.292871,0.539945,0.027818,0.897306,False,False,original,0.292871,0.539945,0.027818
24,15,left_wrist,0.829422,0.464128,0.075004,0.984037,False,False,original,0.829422,0.464128,0.075004
24,16,right_wrist,0.196309,0.468218,-0.229543,0.974068,False,False,original,0.196309,0.468218,-0.229543
24,17,left_pinky,0.862615,0.439252,0.06001,0.977046,False,False,original,0.862615,0.439252,0.06001
24,18,right_pinky,0.166293,0.449871,-0.280751,0.968166,False,False,original,0.166293,0.449871,-0.280751
24,19,left_index,0.841738,0.430613,0.019498,0.976393,False,False,original,0.841738,0.430613,0.019498
24,20,right_index,0.176849,0.437635,-0.301341,0.967281,False,False,original,0.176849,0.437635,-0.301341
24,21,left_thumb,0.819519,0.439961,0.058458,0.965436,False,False,original,0.819519,0.439961,0.058458
24,22,right_thumb,0.19393,0.444916,-0.248001,0.957337,False,False,original,0.19393,0.444916,-0.248001
24,23,left_hip,0.591162,0.646594,-0.003611,0.999981,False,False,original,0.591162,0.646594,-0.003611
24,24,right_hip,0.41051,0.643818,0.003548,0.999975,False,False,original,0.41051,0.643818,0.003548
24,25,left_knee,0.783256,0.799859,-0.268179,0.995064,False,False,original,0.783256,0.799859,-0.268179
24,26,right_knee,0.211263,0.798458,-0.278715,0.992084,False,False,original,0.211263,0.798458,-0.278715
24,27,left_ankle,0.695025,0.909805,0.334784,0.992236,False,False,original,0.695025,0.909805,0.334784
24,28,right_ankle,0.311914,0.901589,0.354277,0.991381,False,False,original,0.311914,0.901589,0.354277
24,29,left_heel,0.667163,0.928416,0.385542,0.952213,False,False,original,0.667163,0.928416,0.385542
24,30,right_heel,0.34704,0.92018,0.415515,0.953332,False,False,original,0.34704,0.92018,0.415515
24,31,left_foot_index,0.805327,0.988176,0.21055,0.98326,False,False,original,0.805327,0.988176,0.21055
24,32,right_foot_index,0.192879,0.975437,0.255357,0.977433,False,False,original,0.192879,0.975437,0.255357
25,0,nose,0.523241,0.384791,-0.539206,0.999988,False,False,original,0.523241,0.384791,-0.539206
25,1,left_eye_inner,0.54527,0.365714,-0.495795,0.999976,False,False,original,0.54527,0.365714,-0.495795
25,2,left_eye,0.560778,0.3656,-0.496552,0.999971,False,False,original,0.560778,0.3656,-0.496552
25,3,left_eye_outer,0.57196,0.365869,-0.49649,0.999976,False,False,original,0.57196,0.365869,-0.49649
25,4,right_eye_inner,0.506052,0.365247,-0.499574,0.999984,False,False,original,0.506052,0.365247,-0.499574
25,5,right_eye,0.493624,0.364969,-0.500437,0.999985,False,False,original,0.493624,0.364969,-0.500437
25,6,right_eye_outer,0.483645,0.36426,-0.500944,0.999986,False,False,original,0.483645,0.36426,-0.500944
25,7,left_ear,0.58732,0.36924,-0.21268,0.999981,False,False,original,0.58732,0.36924,-0.21268
25,8,right_ear,0.462996,0.36872,-0.231809,0.999963,False,False,original,0.462996,0.36872,-0.231809
25,9,mouth_left,0.545891,0.401261,-0.4232,0.99997,False,False,original,0.545891,0.401261,-0.4232
25,10,mouth_right,0.500218,0.402179,-0.434095,0.999968,False,False,original,0.500218,0.402179,-0.434095
25,11,left_shoulder,0.656402,0.456747,0.010832,0.999911,False,False,original,0.656402,0.456747,0.010832
25,12,right_shoulder,0.376991,0.451526,0.005105,0.999784,False,False,original,0.376991,0.451526,0.005105
25,13,left_elbow,0.733804,0.546096,0.239953,0.95593,False,False,original,0.733804,0.546096,0.239953
25,14,right_elbow,0.292851,0.546978,0.112327,0.897295,False,False,original,0.292851,0.546978,0.112327
25,15,left_wrist,0.830586,0.465847,0.414337,0.982942,False,False,original,0.830586,0.465847,0.414337
25,16,right_wrist,0.197266,0.472035,0.101798,0.974438,False,False,original,0.197266,0.472035,0.101798
25,17,left_pinky,0.86048,0.442015,0.450457,0.975293,False,False,original,0.86048,0.442015,0.450457
25,18,right_pinky,0.166455,0.454913,0.096056,0.968626,False,False,original,0.166455,0.454913,0.096056
25,19,left_index,0.841526,0.434598,0.408986,0.974517,False,False,original,0.841526,0.434598,0.408986
25,20,right_index,0.17698,0.442852,0.081432,0.967839,False,False,original,0.17698,0.442852,0.081432
25,21,left_thumb,0.819564,0.443603,0.405133,0.963671,False,False,original,0.819564,0.443603,0.405133
25,22,right_thumb,0.193864,0.449212,0.092555,0.95821,False,False,original,0.193864,0.449212,0.092555
25,23,left_hip,0.592269,0.653068,-0.000788,0.999981,False,False,original,0.592269,0.653068,-0.000788
25,24,right_hip,0.411937,0.64984,0.000781,0.999975,False,False,original,0.411937,0.64984,0.000781
25,25,left_knee,0.786584,0.806897,-0.213087,0.995135,False,False,original,0.786584,0.806897,-0.213087
25,26,right_knee,0.207629,0.800406,-0.297159,0.992363,False,False,original,0.207629,0.800406,-0.297159
25,27,left_ankle,0.694479,0.909796,0.378759,0.992065,False,False,original,0.694479,0.909796,0.378759
25,28,right_ankle,0.311449,0.901721,0.303365,0.991416,False,False,original,0.311449,0.901721,0.303365
25,29,left_heel,0.666667,0.925548,0.433997,0.953361,False,False,original,0.666667,0.925548,0.433997
25,30,right_heel,0.346692,0.920127,0.364461,0.954942,False,False,original,0.346692,0.920127,0.364461
25,31,left_foot_index,0.803916,0.988021,0.307374,0.982702,False,False,original,0.803916,0.988021,0.307374
25,32,right_foot_index,0.19341,0.976599,0.234278,0.977256,False,False,original,0.19341,0.976599,0.234278
26,0,nose,0.523232,0.392839,-0.539407,0.999988,False,False,original,0.523232,0.392839,-0.539407
26,1,left_eye_inner,0.545177,0.374508,-0.499662,0.999977,False,False,original,0.545177,0.374508,-0.499662
26,2,left_eye,0.560638,0.374558,-0.500424,0.999973,False,False,original,0.560638,0.374558,-0.500424
26,3,left_eye_outer,0.571735,0.374956,-0.500372,0.999977,False,False,original,0.571735,0.374956,-0.500372
26,4,right_eye_inner,0.506061,0.37396,-0.502859,0.999986,False,False,original,0.506061,0.37396,-0.502859
26,5,right_eye,0.493646,0.373762,-0.503743,0.999986,False,False,original,0.493646,0.373762,-0.503743
26,6,right_eye_outer,0.483727,0.373169,-0.504276,0.999986,False,False,original,0.483727,0.373169,-0.504276
26,7,left_ear,0.587004,0.378243,-0.2256,0.999983,False,False,original,0.587004,0.378243,-0.2256
26,8,right_ear,0.4633,0.377477,-0.244173,0.999966,False,False,original,0.4633,0.377477,-0.244173
26,9,mouth_left,0.545731,0.408757,-0.425369,0.999971,False,False,original,0.545731,0.408757,-0.425369
26,10,mouth_right,0.500274,0.409406,-0.435731,0.99997,False,False,original,0.500274,0.409406,-0.435731
26,11,left_shoulder,0.654806,0.462571,0.00161,0.999911,False,False,original,0.654806,0.462571,0.00161
26,12,right_shoulder,0.378314,0.453723,-0.001919,0.999794,False,False,original,0.378314,0.453723,-0.001919
26,13,left_elbow,0.732803,0.556046,0.255281,0.953903,False,False,original,0.732803,0.556046,0.255281
26,14,right_elbow,0.293281,0.552131,0.142151,0.897746,False,False,original,0.293281,0.552131,0.142151
26,15,left_wrist,0.830822,0.470739,0.439723,0.982194,False,False,original,0.830822,0.470739,0.439723
26,16,right_wrist,0.197205,0.481739,0.13993,0.975421,False,False,original,0.197205,0.481739,0.13993
26,17,left_pinky,0.859121,0.447262,0.477588,0.974087,False,False,original,0.859121,0.447262,0.477588
26,18,right_pinky,0.165179,0.462247,0.13589,0.96984,False,False,original,0.165179,0.462247,0.13589
26,19,left_index,0.841525,0.438567,0.434906,0.973214,False,False,original,0.841525,0.438567,0.434906
26,20,right_index,0.177023,0.44968,0.119774,0.969175,False,False,original,0.177023,0.44968,0.119774
26,21,left_thumb,0.819751,0.448209,0.43054,0.962461,False,False,original,0.819751,0.448209,0.43054
26,22,right_thumb,0.193917,0.457229,0.130543,0.959957,False,False,original,0.193917,0.457229,0.130543
26,23,left_hip,0.592291,0.655529,-2.2e-05,0.99998,False,False,original,0.592291,0.655529,-2.2e-05
26,24,right_hip,0.413276,0.652801,3e-05,0.999974,False,False,original,0.413276,0.652801,3e-05
26,25,left_knee,0.790728,0.810502,-0.199016,0.995025,False,False,original,0.790728,0.810502,-0.199016
26,26,right_knee,0.205228,0.803469,-0.293158,0.992438,False,False,original,0.205228,0.803469,-0.293158
26,27,left_ankle,0.693416,0.90895,0.399691,0.991238,False,False,original,0.693416,0.90895,0.399691
26,28,right_ankle,0.311283,0.902183,0.3056,0.991021,False,False,original,0.311283,0.902183,0.3056
26,29,left_heel,0.665384,0.921489,0.457231,0.95274,False,False,original,0.665384,0.921489,0.457231
26,30,right_heel,0.346792,0.920098,0.366316,0.955344,False,False,original,0.346792,0.920098,0.366316
26,31,left_foot_index,0.799954,0.986724,0.342684,0.980773,False,False,original,0.799954,0.986724,0.342684
26,32,right_foot_index,0.195164,0.977533,0.244818,0.975869,False,False,original,0.195164,0.977533,0.244818
27,0,nose,0.5232,0.403506,-0.524268,0.999989,False,False,original,0.5232,0.403506,-0.524268
27,1,left_eye_inner,0.545183,0.38334,-0.481586,0.999979,False,False,original,0.545183,0.38334,-0.481586
27,2,left_eye,0.560687,0.38327,-0.482326,0.999975,False,False,original,0.560687,0.38327,-0.482326
27,3,left_eye_outer,0.57171,0.383589,-0.482257,0.999979,False,False,original,0.57171,0.383589,-0.482257
27,4,right_eye_inner,0.506077,0.383153,-0.485837,0.999987,False,False,original,0.506077,0.383153,-0.485837
27,5,right_eye,0.493661,0.382727,-0.486668,0.999987,False,False,original,0.493661,0.382727,-0.486668
27,6,right_eye_outer,0.483817,0.382196,-0.487154,0.999988,False,False,original,0.483817,0.382196,-0.487154
27,7,left_ear,0.586924,0.387987,-0.204202,0.999984,False,False,original,0.586924,0.387987,-0.204202
27,8,right_ear,0.4635,0.386138,-0.227237,0.999969,False,False,original,0.4635,0.386138,-0.227237
27,9,mouth_left,0.545716,0.419468,-0.408988,0.999973,False,False,original,0.545716,0.419468,-0.408988
27,10,mouth_right,0.500266,0.42023,-0.420462,0.999972,False,False,original,0.500266,0.42023,-0.420462
27,11,left_shoulder,0.653765,0.471117,0.0174,0.999913,False,False,original,0.653765,0.471117,0.0174
27,12,right_shoulder,0.379002,0.465945,0.00945,0.999804,False,False,original,0.379002,0.465945,0.00945
27,13,left_elbow,0.732244,0.563936,0.227363,0.955018,False,False,original,0.732244,0.563936,0.227363
27,14,right_elbow,0.293238,0.556963,0.106836,0.900973,False,False,original,0.293238,0.556963,0.106836
27,15,left_wrist,0.831086,0.478108,0.331634,0.983109,False,False,original,0.831086,0.478108,0.331634
27,16,right_wrist,0.197064,0.487276,0.02749,0.976812,False,False,original,0.197064,0.487276,0.02749
27,17,left_pinky,0.85894,0.452313,0.354353,0.975292,False,False,original,0.85894,0.452313,0.354353
27,18,right_pinky,0.165099,0.466609,0.009454,0.971518,False,False,original,0.165099,0.466609,0.009454
27,19,left_index,0.841659,0.443763,0.313861,0.974447,False,False,original,0.841659,0.443763,0.313861
27,20,right_index,0.181248,0.453679,-0.003983,0.97093,False,False,original,0.181248,0.453679,-0.003983
27,21,left_thumb,0.819737,0.454012,0.320938,0.964267,False,False,original,0.819737,0.454012,0.320938
27,22,right_thumb,0.197958,0.462138,0.017044,0.962247,False,False,original,0.197958,0.462138,0.017044
27,23,left_hip,0.592264,0.660939,0.000447,0.999979,False,False,original,0.592264,0.660939,0.000447
27,24,right_hip,0.413379,0.660033,-0.000425,0.999973,False,False,original,0.413379,0.660033,-0.000425
27,25,left_knee,0.793815,0.813869,-0.199388,0.995141,False,False,original,0.793815,0.813869,-0.199388
27,26,right_knee,0.200966,0.80707,-0.289882,0.992714,False,False,original,0.200966,0.80707,-0.289882
27,27,left_ankle,0.692574,0.908682,0.409497,0.990988,False,False,original,0.692574,0.908682,0.409497
27,28,right_ankle,0.311212,0.90221,0.324628,0.990894,False,False,original,0.311212,0.90221,0.324628
27,29,left_heel,0.664242,0.920035,0.467694,0.953468,False,False,original,0.664242,0.920035,0.467694
27,30,right_heel,0.346883,0.918881,0.390184,0.956322,False,False,original,0.346883,0.918881,0.390184
27,31,left_foot_index,0.797384,0.985856,0.343277,0.980202,False,False,original,0.797384,0.985856,0.343277
27,32,right_foot_index,0.196928,0.977562,0.274232,0.975431,False,False,original,0.196928,0.977562,0.274232
28,0,nose,0.523693,0.412928,-0.611938,0.99999,False,False,original,0.523693,0.412928,-0.611938
28,1,left_eye_inner,0.545615,0.392934,-0.571687,0.999981,False,False,original,0.545615,0.392934,-0.571687
28,2,left_eye,0.561215,0.393135,-0.57249,0.999978,False,False,original,0.561215,0.393135,-0.57249
28,3,left_eye_outer,0.571913,0.393739,-0.572449,0.999981,False,False,original,0.571913,0.393739,-0.572449
28,4,right_eye_inner,0.506864,0.392653,-0.576903,0.999988,False,False,original,0.506864,0.392653,-0.576903
28,5,right_eye,0.494141,0.392166,-0.577728,0.999988,False,False,original,0.494141,0.392166,-0.577728
28,6,right_eye_outer,0.484469,0.391628,-0.578243,0.999989,False,False,original,0.484469,0.391628,-0.578243
28,7,left_ear,0.5869,0.398159,-0.285588,0.999986,False,False,original,0.5869,0.398159,-0.285588
28,8,right_ear,0.463713,0.395277,-0.312647,0.999972,False,False,original,0.463713,0.395277,-0.312647
28,9,mouth_left,0.546173,0.429646,-0.492544,0.999976,False,False,original,0.546173,0.429646,-0.492544
28,10,mouth_right,0.500814,0.429019,-0.505463,0.999974,False,False,original,0.500814,0.429019,-0.505463
28,11,left_shoulder,0.653439,0.478783,-0.035376,0.999917,False,False,original,0.653439,0.478783,-0.035376
28,12,right_shoulder,0.378247,0.477219,-0.043111,0.999814,False,False,original,0.378247,0.477219,-0.043111
28,13,left_elbow,0.728643,0.570897,0.211811,0.954549,False,False,original,0.728643,0.570897,0.211811
28,14,right_elbow,0.292511,0.566116,0.068843,0.904149,False,False,original,0.292511,0.566116,0.068843
28,15,left_wrist,0.830064,0.495247,0.385982,0.983667,False,False,original,0.830064,0.495247,0.385982
28,16,right_wrist,0.196784,0.49525,0.007329,0.978137,False,False,original,0.196784,0.49525,0.007329
28,17,left_pinky,0.856759,0.469975,0.41891,0.975935,False,False,original,0.856759,0.469975,0.41891
28,18,right_pinky,0.165072,0.475633,-0.007192,0.9731,False,False,original,0.165072,0.475633,-0.007192
28,19,left_index,0.838462,0.460812,0.371945,0.975107,False,False,original,0.838462,0.460812,0.371945
28,20,right_index,0.182389,0.461545,-0.024302,0.972611,False,False,original,0.182389,0.461545,-0.024302
28,21,left_thumb,0.817823,0.470577,0.374539,0.96533,False,False,original,0.817823,0.470577,0.374539
28,22,right_thumb,0.199513,0.470007,-0.003603,0.964384,False,False,original,0.199513,0.470007,-0.003603
28,23,left_hip,0.593158,0.667124,0.000426,0.999978,False,False,original,0.593158,0.667124,0.000426
28,24,right_hip,0.413617,0.666993,-0.000407,0.999972,False,False,original,0.413617,0.666993,-0.000407
28,25,left_knee,0.797005,0.818457,-0.193658,0.995045,False,False,original,0.797005,0.818457,-0.193658
28,26,right_knee,0.199536,0.809355,-0.279303,0.992678,False,False,original,0.199536,0.809355,-0.279303
28,27,left_ankle,0.69237,0.908244,0.432026,0.990057,False,False,original,0.69237,0.908244,0.432026
28,28,right_ankle,0.310707,0.90233,0.368293,0.990221,False,False,original,0.310707,0.90233,0.368293
28,29,left_heel,0.663941,0.919398,0.491903,0.953039,False,False,original,0.663941,0.919398,0.491903
28,30,right_heel,0.346593,0.918624,0.435035,0.956469,False,False,original,0.346593,0.918624,0.435035
28,31,left_foot_index,0.794949,0.984862,0.370866,0.978577,False,False,original,0.794949,0.984862,0.370866
28,32,right_foot_index,0.197382,0.977737,0.318224,0.973911,False,False,original,0.197382,0.977737,0.318224
29,0,nose,0.52443,0.420403,-0.607653,0.999991,False,False,original,0.52443,0.420403,-0.607653
29,1,left_eye_inner,0.54579,0.400693,-0.56756,0.999983,False,False,original,0.54579,0.400693,-0.56756
29,2,left_eye,0.561429,0.400769,-0.568341,0.99998,False,False,original,0.561429,0.400769,-0.568341
29,3,left_eye_outer,0.57195,0.401016,-0.568289,0.999983,False,False,original,0.57195,0.401016,-0.568289
29,4,right_eye_inner,0.50757,0.400586,-0.572646,0.999989,False,False,original,0.50757,0.400586,-0.572646
29,5,right_eye,0.494727,0.400104,-0.573475,0.999989,False,False,original,0.494727,0.400104,-0.573475
29,6,right_eye_outer,0.485226,0.399523,-0.573983,0.99999,False,False,original,0.485226,0.399523,-0.573983
29,7,left_ear,0.586458,0.40448,-0.282255,0.999987,False,False,original,0.586458,0.40448,-0.282255
29,8,right_ear,0.463875,0.402539,-0.306453,0.999975,False,False,original,0.463875,0.402539,-0.306453
29,9,mouth_left,0.547088,0.436791,-0.488539,0.999977,False,False,original,0.547088,0.436791,-0.488539
29,10,mouth_right,0.501809,0.436571,-0.501179,0.999977,False,False,original,0.501809,0.436571,-0.501179
29,11,left_shoulder,0.653456,0.484604,-0.032954,0.99992,False,False,original,0.653456,0.484604,-0.032954
29,12,right_shoulder,0.378453,0.483491,-0.040753,0.999826,False,False,original,0.378453,0.483491,-0.040753
29,13,left_elbow,0.72871,0.577373,0.263763,0.953516,False,False,original,0.72871,0.577373,0.263763
29,14,right_elbow,0.292659,0.573713,0.126082,0.905618,False,False,original,0.292659,0.573713,0.126082
29,15,left_wrist,0.828472,0.500386,0.482513,0.984051,False,False,original,0.828472,0.500386,0.482513
29,16,right_wrist,0.196484,0.506236,0.120128,0.979332,False,False,original,0.196484,0.506236,0.120128
29,17,left_pinky,0.853691,0.477792,0.524075,0.976372,False,False,original,0.853691,0.477792,0.524075
29,18,right_pinky,0.165705,0.488233,0.11503,0.974598,False,False,original,0.165705,0.488233,0.11503
29,19,left_index,0.836945,0.468696,0.477133,0.975573,False,False,original,0.836945,0.468696,0.477133
29,20,right_index,0.183011,0.473528,0.097163,0.974204,False,False,original,0.183011,0.473528,0.097163
29,21,left_thumb,0.817218,0.477709,0.472552,0.966123,False,False,original,0.817218,0.477709,0.472552
29,22,right_thumb,0.19928,0.480134,0.110564,0.966377,False,False,original,0.19928,0.480134,0.110564
29,23,left_hip,0.59356,0.672721,0.000662,0.999977,False,False,original,0.59356,0.672721,0.000662
29,24,right_hip,0.415259,0.671427,-0.00063,0.999971,False,False,original,0.415259,0.671427,-0.00063
29,25,left_knee,0.800608,0.819342,-0.195104,0.994753,False,False,original,0.800608,0.819342,-0.195104
29,26,right_knee,0.196901,0.809172,-0.28579,0.992539,False,False,original,0.196901,0.809172,-0.28579
29,27,left_ankle,0.692054,0.907937,0.439021,0.988424,False,False,original,0.692054,0.907937,0.439021
29,28,right_ankle,0.310541,0.90236,0.347612,0.989419,False,False,original,0.310541,0.90236,0.347612
29,29,left_heel,0.663287,0.918441,0.501049,0.951279,False,False,original,0.663287,0.918441,0.501049
29,30,right_heel,0.346593,0.918494,0.416965,0.956108,False,False,original,0.346593,0.918494,0.416965
29,31,left_foot_index,0.791477,0.984427,0.395784,0.975843,False,False,original,0.791477,0.984427,0.395784
29,32,right_foot_index,0.197393,0.978092,0.287502,0.972094,False,False,original,0.197393,0.978092,0.287502
30,0,nose,0.524297,0.432062,-0.534038,0.999992,False,False,original,0.524297,0.432062,-0.534038
30,1,left_eye_inner,0.545782,0.411055,-0.497088,0.999984,False,False,original,0.545782,0.411055,-0.497088
30,2,left_eye,0.561461,0.411106,-0.497811,0.999981,False,False,original,0.561461,0.411106,-0.497811
30,3,left_eye_outer,0.57193,0.411499,-0.49772,0.999984,False,False,original,0.57193,0.411499,-0.49772
30,4,right_eye_inner,0.507598,0.410051,-0.500282,0.99999,False,False,original,0.507598,0.410051,-0.500282
30,5,right_eye,0.494742,0.409108,-0.501088,0.99999,False,False,original,0.494742,0.409108,-0.501088
30,6,right_eye_outer,0.485324,0.408289,-0.501568,0.99999,False,False,original,0.485324,0.408289,-0.501568
30,7,left_ear,0.586158,0.414389,-0.236556,0.999988,False,False,original,0.586158,0.414389,-0.236556
30,8,right_ear,0.463882,0.411018,-0.254445,0.999977,False,False,original,0.463882,0.411018,-0.254445
30,9,mouth_left,0.547035,0.4478,-0.423294,0.999979,False,False,original,0.547035,0.4478,-0.423294
30,10,mouth_right,0.501636,0.447041,-0.43341,0.999978,False,False,original,0.501636,0.447041,-0.43341
30,11,left_shoulder,0.653215,0.492905,-0.003824,0.999922,False,False,original,0.653215,0.492905,-0.003824
30,12,right_shoulder,0.378596,0.490749,-0.003046,0.999835,False,False,original,0.378596,0.490749,-0.003046
30,13,left_elbow,0.72835,0.584154,0.278678,0.949352,False,False,original,0.72835,0.584154,0.278678
30,14,right_elbow,0.2921,0.58134,0.231209,0.900603,False,False,original,0.2921,0.58134,0.231209
30,15,left_wrist,0.824082,0.50719,0.509659,0.982685,False,False,original,0.824082,0.50719,0.509659
30,16,right_wrist,0.196162,0.510211,0.341858,0.979458,False,False,original,0.196162,0.510211,0.341858
30,17,left_pinky,0.851137,0.485876,0.556581,0.974543,False,False,original,0.851137,0.485876,0.556581
30,18,right_pinky,0.171817,0.488483,0.357928,0.974841,False,False,original,0.171817,0.488483,0.357928
30,19,left_index,0.834498,0.476512,0.516534,0.973774,False,False,original,0.834498,0.476512,0.516534
30,20,right_index,0.185844,0.476079,0.344648,0.974583,False,False,original,0.185844,0.476079,0.344648
30,21,left_thumb,0.814272,0.483547,0.502728,0.964131,False,False,original,0.814272,0.483547,0.502728
30,22,right_thumb,0.199534,0.48387,0.337447,0.966859,False,False,original,0.199534,0.48387,0.337447
30,23,left_hip,0.593418,0.675797,0.001091,0.999975,False,False,original,0.593418,0.675797,0.001091
30,24,right_hip,0.415448,0.675905,-0.001034,0.99997,False,False,original,0.415448,0.675905,-0.001034
30,25,left_knee,0.804232,0.819933,-0.175013,0.993975,False,False,original,0.804232,0.819933,-0.175013
30,26,right_knee,0.195268,0.81056,-0.284997,0.992116,False,False,original,0.195268,0.81056,-0.284997
30,27,left_ankle,0.692322,0.906842,0.441811,0.984984,False,False,original,0.692322,0.906842,0.441811
30,28,right_ankle,0.310505,0.902555,0.316191,0.987734,False,False,original,0.310505,0.902555,0.316191
30,29,left_heel,0.663261,0.915932,0.503693,0.947,False,False,original,0.663261,0.915932,0.503693
30,30,right_heel,0.346688,0.918316,0.381123,0.954125,False,False,original,0.346688,0.918316,0.381123
30,31,left_foot_index,0.790474,0.984479,0.424434,0.970039,False,False,original,0.790474,0.984479,0.424434
30,32,right_foot_index,0.197394,0.978665,0.279453,0.968054,False,False,original,0.197394,0.978665,0.279453
31,0,nose,0.524457,0.440207,-0.59933,0.999992,False,False,original,0.524457,0.440207,-0.59933
31,1,left_eye_inner,0.545878,0.41977,-0.562737,0.999985,False,False,original,0.545878,0.41977,-0.562737
31,2,left_eye,0.561575,0.419928,-0.56347,0.999983,False,False,original,0.561575,0.419928,-0.56347
31,3,left_eye_outer,0.571946,0.420465,-0.563411,0.999985,False,False,original,0.571946,0.420465,-0.563411
31,4,right_eye_inner,0.507997,0.419246,-0.567618,0.999991,False,False,original,0.507997,0.419246,-0.567618
31,5,right_eye,0.495109,0.418444,-0.568422,0.999991,False,False,original,0.495109,0.418444,-0.568422
31,6,right_eye_outer,0.485903,0.417794,-0.568901,0.999991,False,False,original,0.485903,0.417794,-0.568901
31,7,left_ear,0.5859,0.423239,-0.291696,0.999989,False,False,original,0.5859,0.423239,-0.291696
31,8,right_ear,0.464528,0.420138,-0.316796,0.999979,False,False,original,0.464528,0.420138,-0.316796
31,9,mouth_left,0.547386,0.456171,-0.485595,0.99998,False,False,original,0.547386,0.456171,-0.485595
31,10,mouth_right,0.502055,0.45521,-0.497786,0.999979,False,False,original,0.502055,0.45521,-0.497786
31,11,left_shoulder,0.652659,0.500508,-0.050844,0.999922,False,False,original,0.652659,0.500508,-0.050844
31,12,right_shoulder,0.37873,0.497618,-0.050557,0.99984,False,False,original,0.37873,0.497618,-0.050557
31,13,left_elbow,0.72804,0.585399,0.219551,0.948223,False,False,original,0.72804,0.585399,0.219551
31,14,right_elbow,0.29261,0.586652,0.143246,0.90137,False,False,original,0.29261,0.586652,0.143246
31,15,left_wrist,0.82352,0.510836,0.3927,0.982852,False,False,original,0.82352,0.510836,0.3927
31,16,right_wrist,0.196075,0.519088,0.174875,0.980323,False,False,original,0.196075,0.519088,0.174875
31,17,left_pinky,0.85048,0.489285,0.430705,0.97474,False,False,original,0.85048,0.489285,0.430705
31,18,right_pinky,0.171709,0.496372,0.178198,0.975942,False,False,original,0.171709,0.496372,0.178198
31,19,left_index,0.832017,0.479568,0.389218,0.973967,False,False,original,0.832017,0.479568,0.389218
31,20,right_index,0.186486,0.484346,0.16086,0.975773,False,False,original,0.186486,0.484346,0.16086
31,21,left_thumb,0.810654,0.487165,0.383952,0.964515,False,False,original,0.810654,0.487165,0.383952
31,22,right_thumb,0.200322,0.493116,0.166734,0.968374,False,False,original,0.200322,0.493116,0.166734
31,23,left_hip,0.593464,0.680465,0.001312,0.999973,False,False,original,0.593464,0.680465,0.001312
31,24,right_hip,0.416634,0.680457,-0.00125,0.999967,False,False,original,0.416634,0.680457,-0.00125
31,25,left_knee,0.805923,0.821122,-0.181134,0.993564,False,False,original,0.805923,0.821122,-0.181134
31,26,right_knee,0.196406,0.812138,-0.293416,0.991899,False,False,original,0.196406,0.812138,-0.293416
31,27,left_ankle,0.692365,0.906308,0.431102,0.982928,False,False,original,0.692365,0.906308,0.431102
31,28,right_ankle,0.310426,0.902949,0.298225,0.986898,False,False,original,0.310426,0.902949,0.298225
31,29,left_heel,0.662979,0.913875,0.492571,0.945141,False,False,original,0.662979,0.913875,0.492571
31,30,right_heel,0.346712,0.917987,0.360812,0.953846,False,False,original,0.346712,0.917987,0.360812
31,31,left_foot_index,0.788447,0.983742,0.410473,0.966161,False,False,original,0.788447,0.983742,0.410473
31,32,right_foot_index,0.198099,0.978859,0.273771,0.965712,False,False,original,0.198099,0.978859,0.273771
32,0,nose,0.524457,0.447785,-0.682259,0.999993,False,False,original,0.524457,0.447785,-0.682259
32,1,left_eye_inner,0.54584,0.42773,-0.646926,0.999987,False,False,original,0.54584,0.42773,-0.646926
32,2,left_eye,0.561531,0.42797,-0.64769,0.999984,False,False,original,0.561531,0.42797,-0.64769
32,3,left_eye_outer,0.571747,0.428527,-0.647645,0.999986,False,False,original,0.571747,0.428527,-0.647645
32,4,right_eye_inner,0.508002,0.42688,-0.651809,0.999992,False,False,original,0.508002,0.42688,-0.651809
32,5,right_eye,0.495164,0.426163,-0.652647,0.999992,False,False,original,0.495164,0.426163,-0.652647
32,6,right_eye_outer,0.486005,0.425654,-0.653149,0.999992,False,False,original,0.486005,0.425654,-0.653149
32,7,left_ear,0.585208,0.431764,-0.371718,0.99999,False,False,original,0.585208,0.431764,-0.371718
32,8,right_ear,0.464748,0.42854,-0.397028,0.999981,False,False,original,0.464748,0.42854,-0.397028
32,9,mouth_left,0.547427,0.463773,-0.565437,0.999981,False,False,original,0.547427,0.463773,-0.565437
32,10,mouth_right,0.502056,0.46267,-0.577372,0.999981,False,False,original,0.502056,0.46267,-0.577372
